lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;c_0001;v_3;Einverst_Bedingungen;v_132_alter;v_133_Geschlecht;dupl1_svo1;dupl1_svo2;dupl1_svo3;dupl1_svo4;dupl1_svo5;dupl1_svo6;svo7;svo8;svo9;svo10;svo11;svo12;svo13;svo14;svo15;svo16;svo17;svo18;svo19;svo20;svo21;svo22;svo23;svo24;v_130_Instrukt_SVO;v_131_instrukt_SVO;v_57_ase_item_1;v_59_ASE_1_A;v_60_ASE_1_B;v_136_ase_Item_2;v_137_Item_2_A;v_138_Item_2_B;v_139_ase_Item_3;v_140_item3A;v_141_item3_b;v_142_ase_item4;v_143_ase_Item4A;v_144_ase_item4B;v_145_ase_item5;v_146_ase_item5A;v_147_ase_item5B;v_148_ase_item6;v_149_ase_item6A;v_150_ase_item6B;v_151_ase_item7;v_152_ase_item7A;v_153_ase_item7B;v_154_ase_item8;v_155_ase_item8A;v_156_ase_item8B;v_157_ase_item9;v_158_ase_item9A;v_159_ase_item9B;v_160_ase_item10;v_161_ase_item10A;v_162_ase_item10B;v_163_ase_item11;v_164_ase_item11A;v_165_ase_item11B;v_166_ase_item12;v_167_ase_item12A;v_168_ase_item12B;v_169_ase_item13;v_170_ase_item13A;v_171_ase_item13B;v_172_ase_item14;v_173_ase_item14A;v_174_ase_item14B;v_175_ase_item15;v_176_ase_item15A;v_177_ase_item15B;v_178_ase_item16;v_179_ase_item16A;v_180_ase_item16B;v_181_ase_item17;v_182_ase_item17A;v_183_ase_item17B;v_184_ase_item18;v_185_ase_item18A;v_186_ase_item18B;v_187_ase_item19;v_188_ase_item19A;v_189_ase_item19B;v_190_ase_item20;v_191_ase_item20A;v_192_ase_item20B;v_193_ase_item21;v_194_ase_item21A;v_195_ase_item21B;v_196_ase_item22;v_197_ase_iteam22A;v_198_ase_item22B;v_199_ase_item23;v_200_ase_item23A;v_201_ase_item23B;v_202_ase_item24;v_203_ase_item24A;v_204_ase_item24B;v_11;v_8;device_type;participant_browser;participant_browser_version;participant_os;participant_device;participant_brand;participant_model;participant_isbot;participant_continent;participant_country;participant_region;participant_city;participant_latitude;participant_longitude;quota;quota_assignment;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts3775073;rts3775076;rts3775078;rts3784671;rts3799655;rts3813907;rts3813922;rts3818110;rts3819678;rts3842819;rts3842822;rts3842825;rts3842828;rts3842830;rts3842832;rts3842833;rts3842835;rts3842837;rts3842838;rts3842840;rts3842842;rts3842857;rts3842859;rts3842861;rts3842862;rts3842864;rts3842866;rts3842870;rts3842872;rts3842874;rts3842875;rts3842877;rts3842879;rts3842880;rts3842882;rts3842884;rts3842886;rts3842888;rts3842890;rts3842891;rts3842893;rts3842895;rts3842900;rts3842902;rts3842904;rts3842905;rts3842907;rts3842909;rts3842910;rts3842912;rts3842914;rts3842915;rts3842917;rts3842919;rts3842920;rts3842922;rts3842924;rts3842925;rts3842927;rts3842929;rts3842932;rts3842934;rts3842936;rts3842937;rts3842939;rts3842941;rts3842942;rts3842944;rts3842946;rts3842947;rts3842949;rts3842951;rts3842955;rts3842957;rts3842959;rts3842966;rts3842968;rts3842970;rnd_pg_3821863_1;rnd_pg_3821863_2;rnd_pg_3821863_3;rnd_pg_3821863_4;rnd_pg_3821863_5;rnd_pg_3821863_6;rnd_pg_3821863_7;rnd_pg_3821863_8;rnd_pg_3821863_9;rnd_pg_3821863_10;rnd_pg_3821863_11;rnd_pg_3821863_12;rnd_pg_3821863_13;rnd_pg_3821863_14;rnd_pg_3821863_15;rnd_pg_3821863_16;rnd_pg_3821863_17;rnd_pg_3821863_18;rnd_pg_3821863_19;rnd_pg_3821863_20;rnd_pg_3821863_21;rnd_pg_3821863_22;rnd_pg_3821863_23;rnd_pg_3821863_24
543;0;0;31;3775080;-77;357;2;1;1;33;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;0;0;2;-77;2;3;-77;3;3;-77;3;2;-77;2;3;-77;3;2;-77;2;2;-77;2;2;-77;2;2;-77;2;2;-77;2;2;-77;2;4;4;-77;4;4;-77;3;-77;3;3;-77;3;2;-77;2;2;-77;2;2;-77;2;4;4;-77;4;4;-77;3;-77;3;2;-77;2;3;-77;3;3;-77;3;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842838,3842839,3842841,3842842,3842932,3842933,3842934,3842935,3842942,3842943,3842945,3842946,3842966,3842967,3842969,3842970,3842857,3842858,3842860,3842861,3842937,3842938,3842939,3842940,3842875,3842876,3842878,3842879,3842955,3842956,3842958,3842959,3842870,3842871,3842873,3842874,3799655,3813906,3813921,3813922,3842880,3842881,3842883,3842884,3842833,3842834,3842836,3842837,3842891,3842892,3842893,3842894,3842862,3842863,3842865,3842866,3842828,3842829,3842831,3842832,3842886,3842887,3842889,3842890,3842910,3842911,3842913,3842914,3842920,3842921,3842923,3842924,3842900,3842901,3842902,3842903,3842905,3842906,3842908,3842909,3842819,3842821,3842824,3842825,3842915,3842916,3842918,3842919,3842925,3842926,3842928,3842929,3842947,3842948,3842950,3842951,3775078,3775080;1;1;0;-77;-77;f036b28e636e9ba0872a510dace3a10e;1;0;1580502619;31.01.2020 20:30;31.01.2020 20:36;0000-00-00 00:00:00;8;0;357;67;258;0;260;81;17;331;0;333;282;0;285;268;0;270;88;0;90;112;0;114;277;0;278;241;0;255;138;0;141;263;0;265;287;0;289;272;274;0;314;318;0;327;0;329;291;0;293;339;0;341;302;0;311;344;0;346;93;97;0;116;118;0;103;0;104;349;0;352;214;0;216;107;0;109;3842838;3842932;3842942;3842966;3842857;3842937;3842875;3842955;3842870;3799655;3842880;3842833;3842891;3842862;3842828;3842886;3842910;3842920;3842900;3842905;3842819;3842915;3842925;3842947
544;0;0;31;3775080;-77;325;1;1;1;34;1;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;0;0;2;-77;2;2;-77;1;3;-77;3;3;-77;3;3;-77;3;2;-77;2;3;-77;3;3;-77;3;3;-77;3;3;-77;3;3;-77;3;4;4;-77;1;1;-77;3;-77;3;3;-77;3;3;-77;3;3;-77;3;2;-77;2;4;4;-77;4;4;-77;3;-77;3;2;-77;2;4;4;-77;3;-77;3;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3784671,3818110,3821863,3842819,3842821,3842824,3842825,3842875,3842876,3842878,3842879,3842886,3842887,3842889,3842890,3842828,3842829,3842831,3842832,3842905,3842906,3842908,3842909,3842880,3842881,3842883,3842884,3842870,3842871,3842873,3842874,3842932,3842933,3842934,3842935,3799655,3813906,3813921,3813922,3842966,3842967,3842969,3842970,3842862,3842863,3842865,3842866,3842920,3842921,3842923,3842924,3842947,3842948,3842950,3842951,3842937,3842938,3842939,3842940,3842915,3842916,3842918,3842919,3842910,3842911,3842913,3842914,3842838,3842839,3842841,3842842,3842857,3842858,3842860,3842861,3842900,3842901,3842902,3842903,3842925,3842926,3842928,3842929,3842955,3842956,3842957,3842958,3842942,3842943,3842945,3842946,3842891,3842892,3842893,3842894,3842833,3842834,3842836,3842837,3775078,3775080;1;1;0;-77;-77;3014af6cfa49ae4484c154e8d105b5a7;1;0;1580505681;31.01.2020 21:21;31.01.2020 21:26;0000-00-00 00:00:00;9;0;325;149;226;0;229;154;17;158;0;162;191;0;193;317;0;320;275;0;278;280;0;283;239;0;241;211;0;216;166;0;178;205;0;209;184;0;188;308;310;0;286;289;0;196;0;201;269;0;272;264;0;267;244;0;247;293;0;296;219;223;0;257;261;0;303;0;305;251;0;254;298;300;0;233;0;235;3842819;3842875;3842886;3842828;3842905;3842880;3842870;3842932;3799655;3842966;3842862;3842920;3842947;3842937;3842915;3842910;3842838;3842857;3842900;3842925;3842955;3842942;3842891;3842833
545;0;0;31;3775080;-77;535;1;1;1;25;1;2;1;1;2;1;2;2;1;1;1;1;2;2;1;2;2;1;1;2;1;2;2;1;1;2;2;3;-77;4;4;3;-77;3;-77;3;4;4;-77;2;-77;2;4;3;-77;3;-77;4;2;-77;1;2;-77;2;3;-77;4;3;-77;3;4;3;-77;3;-77;3;4;4;-77;4;4;-77;4;3;-77;2;-77;2;4;3;-77;2;-77;1;4;4;-77;2;-77;2;4;3;-77;1;1;-77;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842833,3842834,3842835,3842836,3842900,3842901,3842903,3842904,3842819,3842821,3842822,3842824,3799655,3813906,3813921,3813922,3842905,3842906,3842907,3842908,3842925,3842926,3842927,3842928,3842880,3842881,3842883,3842884,3842875,3842876,3842878,3842879,3842947,3842948,3842949,3842950,3842857,3842858,3842859,3842860,3842966,3842967,3842969,3842970,3842932,3842933,3842935,3842936,3842942,3842943,3842945,3842946,3842838,3842839,3842841,3842842,3842862,3842863,3842865,3842866,3842886,3842887,3842889,3842890,3842937,3842938,3842939,3842940,3842828,3842829,3842831,3842832,3842910,3842911,3842912,3842913,3842915,3842916,3842917,3842918,3842870,3842871,3842873,3842874,3842874,3842874,3842955,3842956,3842957,3842958,3842920,3842921,3842923,3842924,3842891,3842892,3842893,3842894,3775078,3775080;0;1;0;-77;-77;78564b9e776d032e14090bebad102870;1;0;1580507376;31.01.2020 21:49;31.01.2020 21:58;0000-00-00 00:00:00;19;0;535;218;411;0;413;369;28;404;408;0;469;0;472;383;390;0;453;0;455;437;439;0;457;0;460;483;0;500;430;0;431;426;0;428;462;0;464;512;514;0;393;0;401;415;419;0;474;477;0;479;481;0;507;0;510;421;423;0;445;0;448;465;467;0;449;0;451;433;436;0;503;506;0;441;0;443;3842833;3842900;3842819;3799655;3842905;3842925;3842880;3842875;3842947;3842857;3842966;3842932;3842942;3842838;3842862;3842886;3842937;3842828;3842910;3842915;3842870;3842955;3842920;3842891
548;0;0;31;3775080;-77;582;2;1;1;34;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;2;1;1;1;-77;2;-77;2;4;4;-77;4;4;-77;1;1;-77;3;-77;3;1;1;-77;2;-77;2;4;4;-77;2;-77;2;4;3;-77;4;4;-77;1;1;-77;3;-77;3;3;-77;3;2;-77;2;2;-77;2;3;-77;3;1;1;-77;4;4;-77;2;-77;2;1;2;-77;1;1;-77;2;-77;2;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842910,3842911,3842913,3842914,3842947,3842948,3842949,3842950,3842900,3842901,3842902,3842903,3842819,3842821,3842824,3842825,3842920,3842921,3842923,3842924,3842932,3842933,3842934,3842935,3842857,3842858,3842860,3842861,3842955,3842956,3842957,3842958,3842828,3842829,3842830,3842831,3842966,3842967,3842969,3842970,3842870,3842871,3842873,3842874,3842942,3842943,3842945,3842946,3842862,3842863,3842864,3842865,3842875,3842876,3842877,3842878,3842925,3842926,3842928,3842929,3842833,3842834,3842835,3842836,3842915,3842916,3842918,3842919,3842886,3842887,3842888,3842889,3842937,3842938,3842939,3842940,3842891,3842892,3842893,3842894,3842905,3842906,3842908,3842909,3799655,3813906,3813907,3813921,3842880,3842881,3842883,3842884,3842838,3842839,3842840,3842841,3775078,3775080;0;1;0;-77;-77;b269eed74fcfe96ce6c2ce43e60dd3c9;1;0;1580569517;01.02.2020 15:05;01.02.2020 15:14;0000-00-00 00:00:00;20;0;582;216;547;550;0;302;27;347;0;351;406;410;0;487;491;0;568;576;0;383;0;388;452;457;0;430;0;434;463;468;0;556;0;560;504;511;0;525;531;0;335;341;0;536;0;541;308;0;317;496;0;500;358;0;365;473;0;481;372;378;0;515;519;0;439;0;444;324;331;0;392;399;0;415;0;422;3842910;3842947;3842900;3842819;3842920;3842932;3842857;3842955;3842828;3842966;3842870;3842942;3842862;3842875;3842925;3842833;3842915;3842886;3842937;3842891;3842905;3799655;3842880;3842838
549;0;0;31;3775080;-77;548;2;1;1;41;1;2;1;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1;2;1;2;1;2;1;2;2;2;1;1;-77;4;4;-77;4;4;-77;4;4;-77;4;3;-77;3;-77;3;4;3;-77;1;1;-77;4;4;-77;1;1;-77;3;-77;4;1;1;-77;1;1;-77;4;3;-77;4;3;-77;1;2;-77;4;4;-77;3;-77;4;1;2;-77;4;4;-77;2;-77;2;2;-77;1;3;-77;3;1;2;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775073,3775073,3775073,3775073,3775075,3819678,3784671,3818110,3821863,3842932,3842933,3842934,3842935,3842891,3842892,3842893,3842894,3842900,3842901,3842902,3842903,3842920,3842921,3842922,3842923,3842862,3842863,3842864,3842865,3842886,3842887,3842889,3842890,3799655,3813906,3813907,3813921,3842937,3842938,3842939,3842940,3842838,3842839,3842840,3842841,3842925,3842926,3842928,3842929,3842828,3842829,3842830,3842831,3842915,3842916,3842917,3842918,3842947,3842948,3842950,3842951,3842905,3842906,3842907,3842908,3842857,3842858,3842860,3842861,3842875,3842876,3842877,3842877,3842877,3842878,3842966,3842967,3842968,3842969,3842819,3842821,3842822,3842824,3842880,3842881,3842882,3842883,3842942,3842943,3842945,3842946,3842910,3842911,3842912,3842913,3842833,3842834,3842835,3842836,3842955,3842956,3842958,3842959,3842870,3842871,3842872,3842873,3775078,3775080;0;0;0;-77;-77;b5425a5158479bf2a782a5cde35fad86;1;0;1580586224;01.02.2020 19:43;01.02.2020 19:52;0000-00-00 00:00:00;10;0;548;189;362;366;0;261;23;482;484;0;405;408;0;518;520;0;381;389;0;455;0;460;342;346;0;537;544;0;466;470;0;491;495;0;353;0;357;294;305;0;314;319;0;443;446;0;509;512;0;416;419;0;323;335;0;397;0;402;270;281;0;371;374;0;499;0;504;428;0;431;530;0;533;475;478;0;3842932;3842891;3842900;3842920;3842862;3842886;3799655;3842937;3842838;3842925;3842828;3842915;3842947;3842905;3842857;3842875;3842966;3842819;3842880;3842942;3842910;3842833;3842955;3842870
550;0;0;31;3775080;-77;380;1;1;1;24;1;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;4;3;-77;2;-77;1;3;-77;3;2;-77;2;4;3;-77;4;4;-77;4;3;-77;1;2;-77;1;1;-77;2;-77;2;2;-77;1;2;-77;1;4;4;-77;2;-77;2;2;-77;2;2;-77;2;4;3;-77;4;3;-77;4;4;-77;2;-77;2;3;-77;4;4;4;-77;4;3;-77;4;3;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842833,3842834,3842836,3842837,3842905,3842906,3842908,3842909,3799655,3813906,3813907,3813921,3842857,3842858,3842859,3842860,3842942,3842943,3842945,3842946,3842862,3842863,3842864,3842865,3842937,3842938,3842940,3842941,3842947,3842948,3842949,3842949,3842949,3842950,3842819,3842821,3842824,3842825,3842880,3842881,3842883,3842884,3842920,3842921,3842922,3842923,3842925,3842926,3842927,3842928,3842966,3842967,3842968,3842969,3842828,3842829,3842831,3842832,3842915,3842916,3842918,3842919,3842932,3842933,3842934,3842935,3842891,3842892,3842894,3842895,3842886,3842887,3842889,3842890,3842870,3842871,3842872,3842873,3842875,3842876,3842877,3842878,3842910,3842911,3842913,3842914,3842900,3842901,3842902,3842903,3842838,3842839,3842840,3842841,3842955,3842956,3842957,3842958,3775078,3775080;0;0;0;-77;-77;ff19d9575ad7ad8a91f8b74f2c358a49;1;0;1580586284;01.02.2020 19:44;01.02.2020 19:51;0000-00-00 00:00:00;9;0;380;145;207;219;0;172;15;263;0;267;295;0;299;180;0;191;356;360;0;223;227;0;241;244;0;329;332;0;340;343;0;271;0;273;323;0;327;316;0;318;352;354;0;197;0;202;347;0;349;303;0;306;276;280;0;285;288;0;309;312;0;248;0;252;233;0;236;255;260;0;364;369;0;290;292;0;3842833;3842905;3799655;3842857;3842942;3842862;3842937;3842947;3842819;3842880;3842920;3842925;3842966;3842828;3842915;3842932;3842891;3842886;3842870;3842875;3842910;3842900;3842838;3842955
551;0;0;31;3775080;-77;630;1;1;1;25;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;2;1;4;4;-77;3;-77;3;2;-77;2;4;4;-77;2;-77;2;4;3;-77;3;-77;3;2;-77;2;2;-77;2;3;-77;4;3;-77;3;4;4;-77;4;3;-77;4;4;-77;2;-77;2;1;1;-77;3;-77;3;3;-77;3;3;-77;3;2;-77;1;2;-77;2;3;-77;3;3;-77;4;2;-77;2;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3819678,3819678,3784671,3818110,3821863,3842819,3842821,3842824,3842825,3842925,3842926,3842928,3842929,3842942,3842943,3842945,3842946,3842870,3842871,3842873,3842874,3842947,3842948,3842950,3842951,3842910,3842911,3842913,3842914,3842862,3842863,3842865,3842866,3842900,3842901,3842902,3842902,3842902,3842903,3842932,3842933,3842935,3842936,3842833,3842834,3842835,3842836,3842937,3842938,3842940,3842941,3842915,3842916,3842917,3842918,3799655,3813906,3813907,3813921,3842966,3842967,3842969,3842970,3842838,3842839,3842841,3842842,3842905,3842906,3842907,3842908,3842880,3842881,3842883,3842884,3842886,3842887,3842889,3842890,3842955,3842956,3842958,3842959,3842891,3842892,3842893,3842894,3842828,3842829,3842831,3842832,3842875,3842876,3842878,3842879,3842857,3842858,3842859,3842860,3842920,3842921,3842923,3842924,3775078,3775080;1;1;0;-77;-77;b4f0d32abc65ab4ba783308adb48f20e;1;0;1580637447;02.02.2020 09:57;02.02.2020 10:07;0000-00-00 00:00:00;42;0;630;240;509;512;0;319;66;330;0;340;567;0;571;474;481;0;522;0;527;583;586;0;420;0;429;379;0;385;574;0;580;536;0;539;542;0;548;562;565;0;439;456;0;530;534;0;404;0;414;497;506;0;595;0;599;346;0;353;463;0;467;487;0;493;364;0;370;391;0;397;555;0;559;515;0;519;3842819;3842925;3842942;3842870;3842947;3842910;3842862;3842900;3842932;3842833;3842937;3842915;3799655;3842966;3842838;3842905;3842880;3842886;3842955;3842891;3842828;3842875;3842857;3842920
552;0;0;31;3775080;-77;763;1;1;1;28;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;3;-77;3;4;3;-77;4;4;-77;4;4;-77;1;2;-77;2;-77;2;1;2;-77;1;2;-77;4;4;-77;2;-77;1;4;4;-77;1;2;-77;2;-77;2;2;-77;1;2;-77;1;1;2;-77;1;2;-77;2;-77;1;4;3;-77;2;-77;1;3;-77;3;4;4;-77;2;-77;1;4;4;-77;1;2;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842932,3842933,3842934,3842935,3842925,3842926,3842928,3842929,3842838,3842839,3842840,3842841,3842915,3842916,3842917,3842918,3842862,3842863,3842864,3842865,3842833,3842834,3842835,3842836,3842966,3842967,3842968,3842969,3842910,3842911,3842913,3842914,3842870,3842871,3842872,3842873,3842937,3842938,3842940,3842941,3842900,3842901,3842903,3842904,3842828,3842829,3842830,3842831,3842886,3842887,3842888,3842889,3842947,3842948,3842949,3842950,3842857,3842858,3842860,3842861,3842875,3842876,3842877,3842878,3799655,3813906,3813921,3813922,3842942,3842943,3842945,3842946,3842891,3842892,3842893,3842894,3842920,3842921,3842922,3842923,3842955,3842955,3842955,3842956,3842958,3842959,3842880,3842881,3842883,3842884,3842905,3842906,3842908,3842909,3842819,3842821,3842822,3842824,3775078,3775080;1;1;0;-77;-77;375d8575e4c2ce32463b917c97cc31f0;1;0;1580643524;02.02.2020 11:38;02.02.2020 11:51;0000-00-00 00:00:00;6;0;763;263;730;0;731;596;15;754;755;0;717;718;0;668;674;0;634;645;0;724;0;725;658;663;0;699;702;0;727;729;0;749;0;750;720;721;0;739;740;0;714;0;716;752;0;753;690;0;695;651;654;0;741;742;0;623;0;629;606;614;0;706;0;711;732;0;733;722;723;0;746;0;748;678;687;0;3842932;3842925;3842838;3842915;3842862;3842833;3842966;3842910;3842870;3842937;3842900;3842828;3842886;3842947;3842857;3842875;3799655;3842942;3842891;3842920;3842955;3842880;3842905;3842819
553;0;0;31;3775080;-77;770;2;1;1;46;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;2;1;2;3;-77;3;1;2;-77;1;1;-77;3;-77;3;4;3;-77;1;1;-77;3;-77;4;3;-77;3;3;-77;4;4;4;-77;4;3;-77;4;4;-77;3;-77;3;3;-77;3;2;-77;2;3;-77;3;3;-77;3;2;-77;2;4;4;-77;1;1;-77;3;-77;3;3;-77;3;3;-77;4;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842819,3842821,3842822,3842824,3842833,3842834,3842836,3842837,3842900,3842901,3842903,3842904,3842880,3842881,3842882,3842883,3842947,3842948,3842950,3842951,3842915,3842916,3842918,3842919,3842905,3842906,3842908,3842909,3842838,3842839,3842840,3842841,3842886,3842887,3842888,3842889,3842920,3842921,3842923,3842924,3842966,3842967,3842969,3842970,3799655,3813906,3813921,3813922,3842862,3842863,3842865,3842866,3842857,3842858,3842859,3842860,3842910,3842911,3842913,3842914,3842875,3842876,3842878,3842879,3842891,3842891,3842891,3842892,3842893,3842894,3842932,3842933,3842934,3842935,3842955,3842956,3842958,3842959,3842942,3842943,3842945,3842946,3842870,3842871,3842873,3842874,3842937,3842938,3842939,3842940,3842925,3842926,3842928,3842929,3842828,3842829,3842830,3842831,3775078,3775080;0;0;0;-77;-77;6d4bb75785c36fbceb5b9638195bfa9f;1;0;1580653470;02.02.2020 14:24;02.02.2020 14:37;0000-00-00 00:00:00;32;0;770;320;612;0;619;429;46;438;450;0;758;761;0;457;0;464;546;562;0;636;640;0;623;0;631;727;0;731;658;0;666;489;497;0;571;580;0;681;685;0;469;0;474;536;0;543;646;0;650;520;0;531;585;0;592;747;0;751;693;699;0;739;741;0;711;0;719;501;0;513;703;0;707;598;0;607;3842819;3842833;3842900;3842880;3842947;3842915;3842905;3842838;3842886;3842920;3842966;3799655;3842862;3842857;3842910;3842875;3842891;3842932;3842955;3842942;3842870;3842937;3842925;3842828
555;0;0;31;3775080;-77;345;2;1;1;21;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;1;4;4;-77;3;-77;3;1;1;-77;2;-77;2;1;2;-77;2;-77;2;1;1;-77;1;1;-77;3;-77;3;2;-77;2;4;4;-77;1;1;-77;3;-77;4;2;-77;2;4;3;-77;1;1;-77;2;-77;2;1;1;-77;1;1;-77;2;-77;2;2;-77;2;2;-77;2;1;1;-77;4;4;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842886,3842887,3842888,3842889,3842838,3842838,3842838,3842839,3842840,3842841,3842833,3842834,3842836,3842837,3842947,3842948,3842950,3842951,3842900,3842901,3842903,3842904,3842910,3842911,3842912,3842913,3842905,3842906,3842908,3842909,3842937,3842938,3842940,3842941,3842828,3842829,3842830,3842831,3842942,3842943,3842945,3842946,3842915,3842916,3842917,3842918,3842955,3842956,3842957,3842958,3842870,3842871,3842872,3842873,3842819,3842821,3842824,3842825,3842862,3842863,3842864,3842865,3842880,3842881,3842883,3842884,3842875,3842875,3842876,3842878,3842879,3842857,3842858,3842860,3842861,3842925,3842926,3842927,3842928,3799655,3813906,3813907,3813921,3842966,3842967,3842968,3842969,3842920,3842921,3842923,3842924,3842891,3842892,3842893,3842894,3842932,3842933,3842934,3842935,3775078,3775080;0;0;0;-77;-77;325c08c06dd02586a3d1e2d19e8a9278;1;0;1580679870;02.02.2020 21:44;02.02.2020 21:50;0000-00-00 00:00:00;5;0;345;190;314;318;0;203;11;285;0;287;258;261;0;228;0;231;223;226;0;304;0;307;289;292;0;280;282;0;299;0;302;295;0;297;207;211;0;332;335;0;240;0;242;248;0;251;244;247;0;270;273;0;328;0;329;310;312;0;338;341;0;253;0;256;263;0;265;233;0;237;275;278;0;322;325;0;3842886;3842838;3842833;3842947;3842900;3842910;3842905;3842937;3842828;3842942;3842915;3842955;3842870;3842819;3842862;3842880;3842875;3842857;3842925;3799655;3842966;3842920;3842891;3842932
556;0;0;31;3775080;-77;530;2;1;1;31;1;2;2;1;2;1;2;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;2;1;1;4;4;-77;1;1;-77;4;4;-77;4;4;-77;4;4;-77;1;1;-77;4;4;-77;1;1;-77;4;4;-77;1;1;-77;1;1;-77;4;4;-77;4;4;-77;1;1;-77;4;4;-77;4;4;-77;1;1;-77;1;1;-77;1;1;-77;1;1;-77;4;4;-77;1;1;-77;4;4;-77;1;1;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842942,3842943,3842944,3842945,3842875,3842876,3842877,3842878,3842891,3842892,3842893,3842894,3842819,3842821,3842822,3842824,3842966,3842967,3842968,3842969,3842828,3842829,3842830,3842831,3842857,3842858,3842859,3842860,3842915,3842916,3842917,3842918,3842870,3842871,3842872,3842873,3842905,3842906,3842907,3842908,3842947,3842948,3842949,3842950,3842955,3842956,3842957,3842958,3842932,3842933,3842934,3842935,3842920,3842921,3842922,3842923,3842900,3842901,3842902,3842903,3842937,3842938,3842939,3842940,3842833,3842834,3842835,3842836,3799655,3813906,3813907,3813921,3842925,3842926,3842927,3842928,3842910,3842911,3842912,3842913,3842862,3842863,3842864,3842865,3842880,3842881,3842882,3842883,3842838,3842839,3842840,3842841,3842886,3842887,3842888,3842889,3775078,3775080;1;0;0;-77;-77;6708227516955119db0edd265264b32d;1;0;1580711450;03.02.2020 06:30;03.02.2020 06:39;0000-00-00 00:00:00;9;0;530;212;472;476;0;284;16;339;344;0;360;364;0;464;468;0;513;516;0;374;377;0;498;501;0;393;399;0;311;316;0;506;509;0;520;524;0;327;331;0;449;451;0;403;408;0;489;492;0;383;389;0;441;444;0;480;485;0;431;436;0;456;460;0;294;302;0;413;416;0;420;427;0;350;354;0;3842942;3842875;3842891;3842819;3842966;3842828;3842857;3842915;3842870;3842905;3842947;3842955;3842932;3842920;3842900;3842937;3842833;3799655;3842925;3842910;3842862;3842880;3842838;3842886
